OBJECTID,type,subtype,x,y,TAZ
6412,5, Governmental Authorities,46.628788,24.6855099,46
6413,5, Governmental Authorities,46.7006434,24.538747,386
6414,5, Governmental Authorities,46.5782243,24.7381318,632
6415,3, Shopping and Services,46.7000025,24.7427318,805
6416,1, Hotels and Furnished Apartments,46.7611534,24.7659551,890
6417,1, Hotels and Furnished Apartments,46.7802179,24.7502593,139
6418,3, Shopping and Services,46.7049198,24.6117839,1275
6419,1, Hotels and Furnished Apartments,46.7287046,24.6672946,1140
6420,0, Other,46.656497,24.7423432,657
6421,3, Shopping and Services,46.7558793,24.7733642,763
6422,3, Shopping and Services,46.7549491,24.7744066,763
6423,3, Shopping and Services,46.7545656,24.7748264,763
6424,6, Medical Centers,46.6735469,24.6886178,36
6425,1, Hotels and Furnished Apartments,46.7504464,24.7389876,912
6426,1, Hotels and Furnished Apartments,46.6969985,24.7147905,835
6427,1, Hotels and Furnished Apartments,46.8265162,24.7508332,363
6428,1, Hotels and Furnished Apartments,46.5821246,24.7523023,3
6429,1, Hotels and Furnished Apartments,46.8632057,24.7212036,660
6430,1, Hotels and Furnished Apartments,46.8583771,24.7181275,1022
6431,1, Hotels and Furnished Apartments,46.5902672,24.5870004,468
6432,3, Shopping and Services,46.7868786,24.7286071,352
6433,3, Shopping and Services,46.8014103,24.7348773,919
6434,4, Entertainment,46.6766606,24.5565284,1426
6435,4, Entertainment,46.6766606,24.5565284,1426
6436,4, Entertainment,46.6774398,24.5572634,1426
6437,1, Hotels and Furnished Apartments,46.8110145,24.7308688,992
6438,1, Hotels and Furnished Apartments,46.7280615,24.6665119,239
6439,1, Hotels and Furnished Apartments,46.7134179,24.6668286,1182
6440,3, Shopping and Services,46.7466222,24.7466924,132
6441,3, Shopping and Services,46.7475644,24.7446968,132
6442,1, Hotels and Furnished Apartments,46.7459893,24.598915,1322
6443,3, Shopping and Services,46.767238,24.7178389,350
6444,3, Shopping and Services,46.6556768,24.7539161,704
6445,1, Hotels and Furnished Apartments,46.7190994,24.6439573,286
6446,5, Factories,46.7458546,24.6409471,321
6447,3, Shopping and Services,46.8150955,24.7239352,1000
6448,5, Factories,46.9171603,24.5248957,1366
6449,5, Factories,46.9180071,24.524356,1366
6450,5, Factories,46.9188243,24.523825,1366
6451,5, Factories,46.9166876,24.5295968,1366
6452,5, Factories,46.9178264,24.5281673,1366
6453,5, Factories,46.918579,24.5287427,1366
6454,5, Factories,46.9203993,24.5270493,1366
6455,5, Factories,46.9181998,24.5314346,1366
6456,5, Factories,46.9176413,24.5307082,1366
6457,5, Factories,46.9192377,24.5307715,1366
6458,5, Factories,46.919653,24.5305056,1366
6459,5, Factories,46.9200574,24.5302463,1366
6460,5, Factories,46.9194993,24.5295191,1366
6461,5, Factories,46.9204567,24.5299913,1366
6462,6, Other Educational Facilities,46.7145384,24.6543721,1168
6463,3, Shopping and Services,46.6625088,24.7258804,783
6464,0, Other,46.6629523,24.726196,783
6465,5, Banks,46.7095806,24.7469114,80
6466,3, Shopping and Services,46.7063433,24.7454541,80
6467,6, Medical Centers,46.6655443,24.7063085,828
6468,3, Shopping and Services,46.664282,24.7095819,788
6469,1, Hotels and Furnished Apartments,46.6695955,24.7300813,793
6470,0, Other,46.6763865,24.732836,795
6471,3, Shopping and Services,46.6786232,24.677932,870
6472,3, Shopping and Services,46.66982,24.6978303,838
6473,3, Shopping and Services,46.7423669,24.7977906,123
6474,0, Other,46.7383778,24.7793264,761
6475,6, Private Schools,46.6601026,24.7021365,31
6476,5, Public Libraries,46.7523937,24.7153791,822
6477,4, Entertainment,46.7768913,24.5618973,1328
6478,5, Governmental Authorities,46.6288725,24.6854977,46
6479,3, Shopping and Services,46.8038749,24.7319767,920
6480,3, Shopping and Services,46.6839972,24.5473669,1421
6481,3, Shopping and Services,46.6786804,24.5474487,1422
6482,3, Shopping and Services,46.80208,24.7363793,993
6483,3, Shopping and Services,46.681664,24.5512009,1422
6484,3, Shopping and Services,46.6800947,24.54932,1422
6485,3, Shopping and Services,46.6851889,24.5450421,1421
6486,3, Shopping and Services,46.7993652,24.7355158,919
6487,3, Shopping and Services,46.6799404,24.5491299,1422
6488,3, Shopping and Services,46.802327,24.7337107,920
6489,3, Shopping and Services,46.6801622,24.5464233,1422
6490,4, Entertainment,46.7718707,24.6182496,400
6491,4, Entertainment,46.7098268,24.6386481,1229
6492,3, Shopping and Services,46.8034352,24.7329299,920
6493,3, Shopping and Services,46.6806378,24.5460929,1422
6494,6, Other Educational Facilities,46.6334491,24.6775883,46
6495,2, Restaurants,46.7475549,24.7622596,889
6496,3, Shopping and Services,46.6926503,24.7385332,807
6497,0, Other,46.6930868,24.7389232,807
6498,2, Restaurants,46.6942622,24.7380703,807
6499,1, Hotels and Furnished Apartments,46.6944433,24.7379373,805
6500,3, Shopping and Services,46.6965411,24.7413648,805
6501,3, Shopping and Services,46.6930679,24.7398511,807
6502,2, Restaurants,46.6881347,24.7377331,806
6503,3, Shopping and Services,46.7573101,24.7675693,760
6504,6, Medical Centers,46.749758,24.7809543,762
6505,2, Restaurants,46.7500675,24.7800614,762
6506,2, Restaurants,46.7579994,24.7659654,888
6507,6, Medical Centers,46.7581907,24.7663378,888
6508,4, Entertainment,46.7427173,24.7584856,889
6509,6, Government Schools,46.7438639,24.7567365,889
6510,5, Mosques,46.7429865,24.7575819,889
6511,2, Restaurants,46.7475516,24.7622935,889
6512,2, Restaurants,46.7471182,24.762145,889
6513,2, Restaurants,46.6748686,24.7310495,795
6514,3, Shopping and Services,46.7441979,24.762161,125
6515,2, Restaurants,46.7473813,24.7621781,889
6516,2, Restaurants,46.6847651,24.7351843,796
6517,5, Banks,46.6680296,24.729408,793
6518,6, Medical Centers,46.6715712,24.7292422,793
6519,2, Restaurants,46.7423162,24.7978747,123
6520,5, Governmental Authorities,46.7596063,24.7683436,126
6521,1, Hotels and Furnished Apartments,46.7592606,24.7707785,126
6522,2, Restaurants,46.7588339,24.7692239,126
6523,2, Restaurants,46.7584788,24.7695553,126
6524,2, Restaurants,46.7465107,24.7877568,726
6525,3, Shopping and Services,46.6634098,24.7109842,788
6526,5, Mosques,46.6633639,24.7124068,788
6527,2, Restaurants,46.6618044,24.7140538,786
6528,6, Medical Centers,46.6615854,24.7143609,786
6529,0, Other,46.675504,24.7324012,795
6530,3, Shopping and Services,46.7158459,24.7621477,755
6531,3, Shopping and Services,46.7566561,24.7655862,888
6532,3, Shopping and Services,46.7586767,24.7664472,888
6533,5, Governmental Authorities,46.7063734,24.6706265,1055
6534,5, Governmental Authorities,46.7635654,24.690641,261
6535,5, Governmental Authorities,46.7076184,24.6516701,1216
6536,4, Entertainment,46.7022375,24.5398983,386
6537,0, Other,46.7728532,24.6174526,400
6538,0, Other,46.7418024,24.752305,117
6539,0, Other,46.7728589,24.707812,351
6540,0, Other,46.6585204,24.7915952,51
6541,5, Banks,46.7497363,24.7628796,889
6542,5, Mosques,46.8124895,24.7148725,921
6543,3, Shopping and Services,46.6792432,24.5462552,1422
6544,3, Shopping and Services,46.6790906,24.5471665,1422
6545,3, Shopping and Services,46.6851424,24.5457176,1421
6546,3, Shopping and Services,46.6828181,24.5494364,1422
6547,3, Shopping and Services,46.6858875,24.5472758,1421
6548,4, Entertainment,46.7760214,24.7312643,138
6549,4, Entertainment,46.7474005,24.7007254,253
6550,5, Mosques,46.7504417,24.7796869,762
6551,2, Restaurants,46.6542531,24.7239696,17
6552,4, Entertainment,46.7611048,24.7673689,890
6553,2, Restaurants,46.7620217,24.767796,890
6554,2, Restaurants,46.7629819,24.7681775,890
6555,2, Restaurants,46.7623564,24.7677785,890
6556,2, Restaurants,46.7628936,24.7683094,890
6557,3, Shopping and Services,46.6903733,24.737744,807
6558,2, Restaurants,46.7649695,24.7697995,890
6559,1, Hotels and Furnished Apartments,46.7435078,24.6030202,1464
6560,0, Other,46.765398,24.7700811,890
6561,3, Shopping and Services,46.6716625,24.7292276,793
6562,1, Hotels and Furnished Apartments,46.783637,24.7773855,898
6563,5, Mosques,46.7855653,24.7765229,898
6564,2, Restaurants,46.7837025,24.7773847,898
6565,3, Shopping and Services,46.7592907,24.7666499,888
6566,0, Other,46.7583481,24.7663698,888
6567,2, Restaurants,46.7596632,24.7668148,888
6568,3, Shopping and Services,46.6912825,24.7379527,807
6569,2, Restaurants,46.6755608,24.7312923,795
6570,3, Shopping and Services,46.6772078,24.7322061,795
6571,3, Shopping and Services,46.6971576,24.7415361,805
6572,2, Restaurants,46.715924,24.7621197,755
6573,5, Postal and Cargo Offices,46.6974834,24.7987197,600
6574,6, Training Centers,46.6974834,24.7987197,600
6575,2, Restaurants,46.7422528,24.7980312,123
6576,2, Restaurants,46.7422658,24.798031,123
6577,3, Shopping and Services,46.7703388,24.7535549,134
6578,3, Shopping and Services,46.7696173,24.7517352,137
6579,1, Hotels and Furnished Apartments,46.7629054,24.7741394,765
6580,6, Medical Centers,46.6681591,24.7007041,827
6581,3, Shopping and Services,46.7548974,24.7744659,763
6582,2, Restaurants,46.7544381,24.7750785,763
6583,0, Other,46.8223083,24.7503226,1008
6584,0, Other,46.8231665,24.7499781,1008
6585,0, Other,46.6890756,24.7290821,800
6586,0, Other,46.6826043,24.7162957,833
6587,5, Governmental Authorities,46.8909036,24.5520929,404
6588,5, Governmental Authorities,46.8066879,24.7286904,918
6589,5, Governmental Authorities,46.7497401,24.6524924,320
6590,5, Embassies,46.6306303,24.6883521,46
6591,5, Embassies,46.6225582,24.6726796,46
6592,5, Embassies,46.6269409,24.6732935,46
6593,5, Embassies,46.622724,24.6753232,46
6594,5, Embassies,46.6266264,24.6747551,46
6595,5, Embassies,46.6226038,24.676487,46
6596,5, Governmental Authorities,46.6961111,24.6269668,208
6597,5, Governmental Authorities,46.6763158,24.625076,191
6598,5, Governmental Authorities,46.7149428,24.6273401,1346
6599,6, Private Schools,46.7901044,24.7280745,352
6600,0, Other,46.8332545,24.712038,1003
6601,4, Entertainment,46.7172215,24.7047913,111
6602,5, Mosques,46.7742968,24.582565,394
6603,5, Banks,46.6348175,24.7137364,425
6604,0, Other,46.6713984,24.7106629,826
6605,5, Postal and Cargo Offices,46.7554275,24.7661536,888
6606,2, Restaurants,46.7586796,24.7679279,760
6607,0, Other,46.644731,24.6992879,27
6608,2, Restaurants,46.7558079,24.7662213,888
6609,3, Shopping and Services,46.6837603,24.7162195,833
6610,6, Training Centers,46.7587194,24.7679026,760
6611,2, Restaurants,46.6604376,24.7147776,25
6612,2, Restaurants,46.663651,24.708309,781
6613,2, Restaurants,46.6542791,24.7239219,17
6614,3, Shopping and Services,46.6431085,24.7470389,655
6615,5, Mosques,46.7906352,24.7803738,772
6616,1, Hotels and Furnished Apartments,46.7850496,24.7798311,772
6617,3, Shopping and Services,46.6971576,24.7415361,805
6618,3, Shopping and Services,46.6511482,24.7287981,17
6619,0, Other,46.6869125,24.7352143,806
6620,6, Medical Centers,46.691742,24.7393515,807
6621,3, Shopping and Services,46.699945,24.7427279,805
6622,5, Banks,46.7641414,24.7695406,890
6623,4, Entertainment,46.7795606,24.776486,898
6624,6, Government Schools,46.7823812,24.7770867,898
6625,1, Hotels and Furnished Apartments,46.8038675,24.7883178,448
6626,3, Shopping and Services,46.6818532,24.7352328,796
6627,2, Restaurants,46.7246739,24.7532187,815
6628,3, Shopping and Services,46.6917972,24.7383171,807
6629,3, Shopping and Services,46.7691895,24.7520269,137
6630,2, Restaurants,46.7713821,24.7513036,137
6631,2, Restaurants,46.7712895,24.7514423,137
6632,2, Restaurants,46.7604291,24.7659075,888
6633,1, Hotels and Furnished Apartments,46.7625935,24.7616771,130
6634,3, Shopping and Services,46.7861492,24.7312658,138
6635,3, Shopping and Services,46.6981825,24.7972198,600
6636,3, Shopping and Services,46.6996208,24.7942646,600
6637,2, Restaurants,46.7762853,24.777895,449
6638,0, Other,46.7758973,24.7782111,449
6639,4, Entertainment,46.7709979,24.7518814,137
6640,2, Restaurants,46.769538,24.7516775,137
6641,2, Restaurants,46.635544,24.7143018,425
6642,2, Restaurants,46.6356787,24.714587,425
6643,2, Restaurants,46.6357566,24.71455,425
6644,5, Governmental Authorities,46.7268846,24.7531142,815
6645,4, Entertainment,46.7118928,24.587628,1361
6646,6, Training Centers,46.6173792,24.582978,1396
6647,4, Entertainment,46.6896244,24.6861241,877
6648,5, Governmental Authorities,46.8903244,24.5529669,404
6649,5, Governmental Authorities,46.7546533,24.6008434,1320
6650,5, Embassies,46.6212321,24.6769081,46
6651,5, Embassies,46.6275066,24.6774294,46
6652,5, Embassies,46.6222993,24.6781065,46
6653,5, Embassies,46.6222226,24.6786716,46
6654,5, Embassies,46.6249573,24.6788159,46
6655,6, Clinics,46.6796589,24.5824451,1411
6656,6, Clinics,46.6921004,24.5995396,478
6657,6, Clinics,46.6754246,24.6078612,1107
6658,0, Other,46.7353258,24.6552688,247
6659,3, Shopping and Services,46.679429,24.7149996,831
6660,3, Shopping and Services,46.7492985,24.7636951,889
6661,3, Shopping and Services,46.7489928,24.7636625,889
6662,3, Shopping and Services,46.6790084,24.7148734,831
6663,0, Other,46.6488121,24.7018276,780
6664,0, Other,46.6484704,24.7017253,780
6665,0, Other,46.6807097,24.7156105,831
6666,3, Shopping and Services,46.7464426,24.7627082,889
6667,6, Training Centers,46.7572337,24.7673715,760
6668,3, Shopping and Services,46.7560994,24.7666919,760
6669,5, Banks,46.6770317,24.7321133,795
6670,1, Hotels and Furnished Apartments,46.7583525,24.7658032,888
6671,2, Restaurants,46.7669982,24.7698342,890
6672,4, Entertainment,46.7592684,24.7639665,888
6673,1, Hotels and Furnished Apartments,46.7459141,24.7861522,726
6674,1, Hotels and Furnished Apartments,46.7458856,24.7861052,726
6675,2, Restaurants,46.6595153,24.7182211,785
6676,6, Medical Centers,46.7497091,24.7812167,762
6677,2, Restaurants,46.7620588,24.7685856,890
6678,6, Medical Centers,46.7611927,24.7682143,890
6679,4, Entertainment,46.7942172,24.7789383,899
6680,5, Mosques,46.7920122,24.7775315,899
6681,3, Shopping and Services,46.7748151,24.7783368,765
6682,2, Restaurants,46.7668125,24.7705113,890
6683,5, Mosques,46.7775433,24.777528,449
6684,3, Shopping and Services,46.7519591,24.7790778,763
6685,0, Other,46.7979463,24.783085,902
6686,4, Entertainment,46.7819896,24.7780574,449
6687,6, Medical Centers,46.6786479,24.6773742,870
6688,2, Restaurants,46.649974,24.7334586,658
6689,4, Entertainment,46.7509408,24.7785638,762
6690,2, Restaurants,46.7512717,24.7779257,762
6691,2, Restaurants,46.7184094,24.7592382,85
6692,2, Restaurants,46.7639401,24.7338423,135
6693,5, Governmental Authorities,46.6876974,24.6635964,1027
6694,0, Other,46.6271331,24.7142443,14
6695,3, Shopping and Services,46.7200848,24.6471558,287
6696,3, Shopping and Services,46.748558,24.6657127,265
6697,0, Other,46.7034164,24.5565274,387
6698,5, Governmental Authorities,46.7763778,24.7476511,139
6699,0, Other,46.7034692,24.6616736,1174
6700,5, Factories,46.7580101,24.6405188,322
6701,3, Shopping and Services,46.6813862,24.5511453,1422
6702,5, Governmental Authorities,46.7051254,24.6487325,1215
6703,0, Other,46.6683003,24.5862823,477
6704,0, Other,46.6775011,24.753418,754
6705,0, Other,46.742941,24.7537498,889
6706,3, Shopping and Services,46.7192725,24.7964575,604
6707,5, Governmental Authorities,46.6518695,24.588021,1111
6708,5, Governmental Authorities,46.628503,24.6049025,1074
6709,0, Other,46.6754695,24.7990491,590
6710,2, Restaurants,46.6342581,24.7129547,425
6711,2, Restaurants,46.6343206,24.712726,425
6712,2, Restaurants,46.6769003,24.7320786,795
6713,3, Shopping and Services,46.6765975,24.7319375,795
6714,1, Hotels and Furnished Apartments,46.7849194,24.7799772,772
6715,1, Hotels and Furnished Apartments,46.7844609,24.7809735,772
6716,5, Mosques,46.7702064,24.7702771,891
6717,5, Mosques,46.7663848,24.7692004,890
6718,1, Hotels and Furnished Apartments,46.7461219,24.7861611,726
6719,6, Medical Centers,46.7452585,24.7612864,889
6720,3, Shopping and Services,46.7449878,24.7609714,889
6721,6, Training Centers,46.744429,24.7608763,889
6722,2, Restaurants,46.7456813,24.7614689,889
6723,6, Training Centers,46.7446394,24.7609822,889
6724,6, Medical Centers,46.7888628,24.7755107,141
6725,6, Medical Centers,46.724543,24.753184,815
6726,4, Entertainment,46.724503,24.7531484,815
6727,5, Mosques,46.726004,24.7548036,85
6728,6, Medical Centers,46.6872746,24.7346189,806
6729,0, Other,46.6701782,24.7101845,826
6730,3, Shopping and Services,46.7560238,24.7662797,888
6731,0, Other,46.6452583,24.6996049,27
6732,3, Shopping and Services,46.7581924,24.7678659,760
6733,3, Shopping and Services,46.7467554,24.7627158,889
6734,5, Mosques,46.7457713,24.7625129,889
6735,2, Restaurants,46.7710986,24.7516161,137
6736,2, Restaurants,46.781498,24.7777766,898
6737,2, Restaurants,46.7973846,24.7827103,902
6738,6, Medical Centers,46.7547431,24.7746596,763
6739,3, Shopping and Services,46.7506839,24.7817516,763
6740,6, Medical Centers,46.6727332,24.6918366,841
6741,1, Hotels and Furnished Apartments,46.653464,24.7253529,668
6742,3, Shopping and Services,46.7225576,24.7522815,815
6743,2, Restaurants,46.7222549,24.752154,815
6744,4, Entertainment,46.7219925,24.7520848,815
6745,1, Hotels and Furnished Apartments,46.7760774,24.7765748,765
6746,5, Governmental Authorities,46.6503376,24.6944117,29
6747,6, Clinics,46.6866246,24.6252903,194
6748,6, Clinics,46.6582969,24.6295871,160
6749,6, Clinics,46.6679904,24.7388367,740
6750,5, Public Transport Stations,46.7402381,24.6500115,320
6751,2, Restaurants,46.6891005,24.707817,97
6752,0, Other,46.6813256,24.7035118,847
6753,0, Other,46.9391555,24.5076371,1366
6754,5, Public Libraries,46.6870765,24.6851844,876
6755,5, Governmental Authorities,46.7132978,24.6258104,1338
6756,5, Governmental Authorities,46.7550215,24.6890641,255
6757,3, Shopping and Services,46.757347,24.7658918,888
6758,2, Restaurants,46.6537564,24.5868265,473
6759,0, Other,46.6886251,24.6660441,43
6760,1, Hotels and Furnished Apartments,46.6382771,24.7787468,570
6761,0, Other,46.6878445,24.6660777,1026
6762,0, Other,46.6996497,24.6658362,1069
6763,6, Training Centers,46.6840149,24.6591008,174
